User_ID,Session_ID,Page_Visited,Time_Spent_Seconds,Bounce,Traffic_Source,Device_Type,Country,Conversion
1325,12852,Checkout,303,No,Referral,Mobile,USA,No
4766,12853,Blog,441,No,Organic,Mobile,Germany,No
5111,12854,Blog,15,No,Direct,Mobile,India,No
9302,12855,Product,242,No,Organic,Mobile,USA,No
8015,12856,Cart,414,No,Referral,Mobile,India,No
7856,12857,Contact,338,Yes,Social Media,Mobile,India,No
1106,12858,Cart,317,No,Referral,Mobile,Germany,No
3426,12859,Blog,5,No,Direct,Mobile,Germany,No
5378,12860,Cart,527,No,Organic,Mobile,UK,No
5364,12861,Blog,92,No,Social Media,Mobile,UK,No
3531,12862,Home,246,Yes,Social Media,Desktop,Germany,Yes
7810,12863,Cart,136,Yes,Organic,Mobile,India,No
6316,12864,Cart,332,No,Organic,Mobile,India,No
6362,12865,Blog,115,No,Organic,Desktop,UK,No
5693,12866,Blog,293,No,Direct,Mobile,Canada,No
9990,12867,Product,421,No,Social Media,Mobile,Germany,No
6268,12868,Cart,78,Yes,Referral,Mobile,Germany,No
3011,12869,Checkout,112,No,Direct,Mobile,Germany,No
1425,12870,Blog,520,No,Organic,Mobile,UK,No
4044,12871,Checkout,109,Yes,Organic,Tablet,Germany,No
7229,12872,Home,386,No,Referral,Mobile,USA,Yes
2239,12873,Home,81,No,Referral,Mobile,UK,No
7566,12874,Checkout,207,No,Referral,Desktop,UK,No
4391,12875,Contact,505,Yes,Paid Ads,Mobile,Germany,No
5213,12876,Home,245,No,Direct,Desktop,UK,No
4997,12877,Checkout,376,No,Paid Ads,Mobile,Canada,Yes
4006,12878,Product,209,Yes,Referral,Mobile,India,No
8025,12879,Product,416,No,Social Media,Mobile,USA,No
4039,12880,Home,218,Yes,Direct,Mobile,Canada,No
7558,12881,Checkout,445,No,Paid Ads,Desktop,USA,No
9790,12882,Checkout,535,No,Organic,Mobile,USA,No
2184,12883,Checkout,216,No,Direct,Mobile,Germany,No
3584,12884,Contact,57,Yes,Social Media,Mobile,UK,No
9102,12885,Home,515,No,Social Media,Desktop,USA,No
8116,12886,Contact,92,No,Referral,Mobile,Canada,No
5383,12887,Checkout,13,No,Referral,Desktop,USA,Yes
4936,12888,Blog,87,Yes,Organic,Mobile,UK,No
2699,12889,Checkout,29,Yes,Social Media,Mobile,USA,No
5507,12890,Blog,229,No,Referral,Desktop,India,No
1135,12891,Product,501,No,Paid Ads,Mobile,USA,No
3025,12892,Blog,434,No,Referral,Tablet,India,No
4535,12893,Product,432,Yes,Organic,Mobile,USA,No
5854,12894,Home,198,No,Organic,Desktop,Canada,No
6367,12895,Contact,122,No,Paid Ads,Mobile,USA,No
3890,12896,Contact,82,Yes,Direct,Desktop,India,No
3757,12897,Product,156,Yes,Social Media,Desktop,India,No
4773,12898,Product,60,Yes,Organic,Desktop,Germany,No
9572,12899,Checkout,361,No,Social Media,Desktop,Canada,No
7652,12900,Cart,263,No,Paid Ads,Mobile,UK,No
2528,12901,Product,539,No,Paid Ads,Desktop,India,Yes
5571,12902,Blog,598,No,Direct,Desktop,Canada,No
6049,12903,Home,575,Yes,Organic,Tablet,Germany,No
1848,12904,Contact,582,No,Paid Ads,Mobile,India,No
5127,12905,Blog,410,No,Referral,Tablet,Canada,No
8351,12906,Contact,119,Yes,Social Media,Desktop,Canada,No
6866,12907,Home,478,No,Social Media,Mobile,USA,Yes
6869,12908,Blog,338,No,Referral,Mobile,Germany,No
3121,12909,Contact,313,No,Social Media,Desktop,Germany,No
5681,12910,Product,335,No,Referral,Desktop,USA,No
1472,12911,Cart,548,No,Social Media,Desktop,Canada,No
2787,12912,Product,508,No,Paid Ads,Desktop,USA,No
1113,12913,Contact,92,No,Direct,Mobile,USA,No
7473,12914,Checkout,578,Yes,Organic,Mobile,Canada,No
9530,12915,Blog,7,Yes,Organic,Desktop,UK,No
3285,12916,Cart,387,Yes,Organic,Mobile,India,No
2196,12917,Blog,528,No,Organic,Mobile,Canada,No
1078,12918,Checkout,569,No,Organic,Mobile,USA,No
5559,12919,Checkout,152,No,Referral,Desktop,Germany,No
7017,12920,Checkout,510,No,Paid Ads,Tablet,Canada,No
3652,12921,Contact,88,No,Direct,Mobile,Germany,No
5318,12922,Product,402,Yes,Organic,Mobile,UK,No
6385,12923,Contact,188,No,Social Media,Mobile,UK,No
8054,12924,Product,173,No,Social Media,Tablet,UK,No
1827,12925,Cart,565,No,Direct,Mobile,India,No
5923,12926,Checkout,112,No,Organic,Mobile,UK,No
4385,12927,Product,197,No,Organic,Mobile,USA,Yes
7056,12928,Home,218,No,Paid Ads,Mobile,UK,No
2965,12929,Home,364,Yes,Social Media,Mobile,India,No
3427,12930,Product,99,Yes,Social Media,Mobile,UK,Yes
3841,12931,Cart,547,No,Referral,Mobile,Canada,No
9805,12932,Blog,160,No,Social Media,Mobile,Germany,No
9754,12933,Contact,528,No,Organic,Mobile,USA,No
7563,12934,Checkout,276,Yes,Organic,Mobile,USA,No
6840,12935,Product,167,No,Social Media,Mobile,UK,No
8810,12936,Cart,560,No,Referral,Mobile,India,No
7064,12937,Contact,184,Yes,Direct,Desktop,Germany,No
8144,12938,Blog,227,Yes,Social Media,Tablet,India,Yes
5352,12939,Cart,120,No,Direct,Mobile,UK,No
1184,12940,Blog,9,No,Social Media,Mobile,India,No
6809,12941,Home,70,No,Direct,Tablet,Germany,No
5065,12942,Contact,531,Yes,Organic,Mobile,Germany,No
8181,12943,Contact,453,Yes,Organic,Mobile,India,No
9437,12944,Blog,153,No,Direct,Tablet,UK,No
8504,12945,Home,105,No,Paid Ads,Tablet,Germany,Yes
8426,12946,Checkout,271,Yes,Organic,Desktop,India,No
3087,12947,Product,558,No,Referral,Mobile,India,No
1600,12948,Home,70,Yes,Referral,Mobile,USA,No
8804,12949,Cart,354,No,Direct,Tablet,Germany,No
6537,12950,Blog,124,No,Paid Ads,Desktop,USA,No
4033,12951,Contact,249,No,Referral,Desktop,Germany,Yes
3056,12952,Cart,393,No,Organic,Mobile,UK,No
9724,12953,Contact,291,Yes,Social Media,Desktop,USA,No
6084,12954,Home,52,No,Social Media,Desktop,USA,No
3042,12955,Contact,422,Yes,Organic,Desktop,UK,No
8960,12956,Contact,355,No,Paid Ads,Desktop,Canada,No
1357,12957,Contact,159,No,Direct,Mobile,USA,Yes
1377,12958,Contact,342,No,Organic,Desktop,UK,No
5488,12959,Cart,265,No,Social Media,Mobile,UK,No
5797,12960,Blog,533,Yes,Direct,Mobile,UK,Yes
4307,12961,Product,207,No,Paid Ads,Desktop,Germany,No
3596,12962,Cart,444,No,Referral,Desktop,UK,No
1783,12963,Checkout,170,Yes,Social Media,Desktop,UK,No
6924,12964,Blog,383,No,Paid Ads,Mobile,India,Yes
3379,12965,Blog,442,No,Organic,Mobile,Canada,No
8831,12966,Checkout,52,No,Paid Ads,Mobile,USA,No
6267,12967,Home,233,Yes,Paid Ads,Mobile,UK,No
8638,12968,Checkout,26,No,Direct,Mobile,India,No
3538,12969,Home,279,No,Social Media,Desktop,UK,No
1861,12970,Product,117,No,Social Media,Mobile,Canada,No
2876,12971,Home,549,Yes,Paid Ads,Mobile,Canada,No
4526,12972,Product,93,No,Organic,Desktop,USA,No
2622,12973,Product,15,No,Paid Ads,Mobile,UK,Yes
6518,12974,Contact,31,No,Organic,Desktop,USA,No
3657,12975,Contact,460,No,Direct,Desktop,USA,No
2932,12976,Checkout,35,Yes,Social Media,Desktop,India,No
9699,12977,Product,451,No,Social Media,Mobile,UK,No
4478,12978,Home,432,No,Social Media,Mobile,Germany,No
3656,12979,Cart,563,No,Social Media,Mobile,Germany,No
1289,12980,Contact,595,Yes,Direct,Mobile,Canada,No
8011,12981,Blog,518,No,Paid Ads,Desktop,Germany,No
6858,12982,Blog,403,No,Social Media,Mobile,USA,No
8323,12983,Home,536,No,Referral,Mobile,USA,No
3829,12984,Contact,391,No,Organic,Mobile,India,Yes
6962,12985,Cart,334,No,Organic,Desktop,Canada,No
5812,12986,Product,142,No,Social Media,Mobile,Canada,No
8264,12987,Contact,486,No,Organic,Mobile,Canada,No
9758,12988,Home,304,No,Organic,Mobile,Germany,No
2473,12989,Product,36,No,Direct,Mobile,India,No
2987,12990,Contact,461,No,Organic,Mobile,India,No
8673,12991,Checkout,546,Yes,Direct,Desktop,India,No
4260,12992,Cart,389,Yes,Organic,Desktop,India,No
8490,12993,Blog,336,No,Direct,Mobile,India,No
7739,12994,Home,48,No,Organic,Mobile,UK,No
4251,12995,Blog,551,Yes,Referral,Mobile,USA,No
6905,12996,Product,428,No,Paid Ads,Desktop,UK,No
6300,12997,Product,49,No,Direct,Mobile,USA,No
6054,12998,Checkout,384,No,Referral,Mobile,USA,No
2716,12999,Product,501,Yes,Paid Ads,Mobile,UK,No
2310,13000,Product,142,Yes,Paid Ads,Mobile,USA,No
1617,13001,Blog,563,No,Referral,Desktop,UK,Yes
5257,13002,Blog,412,No,Social Media,Desktop,India,Yes
7099,13003,Home,189,No,Social Media,Mobile,India,No
1468,13004,Home,493,No,Direct,Mobile,UK,No
6905,13005,Product,22,No,Social Media,Mobile,Canada,No
2139,13006,Contact,76,Yes,Direct,Mobile,India,No
9728,13007,Cart,175,No,Referral,Mobile,USA,No
1951,13008,Home,81,No,Social Media,Desktop,India,Yes
9012,13009,Product,404,No,Social Media,Mobile,UK,Yes
4006,13010,Contact,525,Yes,Organic,Mobile,USA,No
7075,13011,Contact,205,No,Organic,Tablet,Germany,No
8890,13012,Blog,585,Yes,Paid Ads,Mobile,Germany,No
6952,13013,Contact,243,No,Organic,Mobile,Germany,No
8077,13014,Checkout,321,Yes,Referral,Mobile,USA,No
2971,13015,Blog,527,No,Direct,Tablet,USA,No
2191,13016,Blog,324,No,Direct,Mobile,UK,No
4920,13017,Checkout,554,No,Organic,Mobile,India,Yes
8765,13018,Blog,526,No,Organic,Mobile,India,Yes
7193,13019,Home,532,No,Direct,Mobile,India,No
4046,13020,Blog,481,No,Paid Ads,Mobile,USA,No
1304,13021,Checkout,329,No,Social Media,Mobile,USA,No
7339,13022,Product,470,No,Paid Ads,Desktop,Canada,No
9043,13023,Product,46,No,Referral,Desktop,India,No
5908,13024,Product,238,No,Referral,Desktop,Germany,No
3804,13025,Checkout,560,No,Social Media,Mobile,India,No
4936,13026,Checkout,441,No,Social Media,Mobile,Canada,No
1712,13027,Home,284,No,Paid Ads,Mobile,USA,No
7848,13028,Checkout,208,No,Direct,Tablet,Germany,No
9366,13029,Contact,310,Yes,Social Media,Desktop,Canada,No
4205,13030,Product,514,No,Paid Ads,Mobile,Canada,No
6185,13031,Checkout,300,No,Paid Ads,Tablet,India,No
7506,13032,Cart,26,No,Direct,Mobile,Canada,No
2772,13033,Blog,246,No,Paid Ads,Mobile,Canada,No
2074,13034,Home,582,No,Referral,Mobile,Canada,No
6447,13035,Product,398,Yes,Direct,Mobile,India,No
9783,13036,Contact,431,Yes,Organic,Mobile,India,No
6264,13037,Contact,457,No,Paid Ads,Mobile,Germany,No
8322,13038,Product,511,No,Social Media,Mobile,UK,Yes
7651,13039,Contact,217,Yes,Social Media,Desktop,India,No
3410,13040,Cart,245,No,Direct,Mobile,India,No
7441,13041,Home,413,Yes,Social Media,Mobile,UK,No
9685,13042,Blog,563,No,Social Media,Tablet,Germany,No
9737,13043,Home,596,No,Organic,Mobile,Canada,No
4956,13044,Home,49,No,Social Media,Mobile,USA,No
7553,13045,Product,241,No,Direct,Mobile,Canada,Yes
7869,13046,Checkout,599,No,Direct,Mobile,UK,No
8531,13047,Blog,117,Yes,Referral,Mobile,UK,No
4094,13048,Home,511,No,Paid Ads,Mobile,Germany,No
3365,13049,Cart,454,No,Paid Ads,Mobile,India,No
7668,13050,Product,572,No,Paid Ads,Desktop,UK,No
6000,13051,Checkout,542,No,Direct,Desktop,USA,No
8920,13052,Checkout,213,No,Social Media,Mobile,India,Yes
4347,13053,Product,294,Yes,Paid Ads,Mobile,Germany,No
4675,13054,Home,502,Yes,Social Media,Tablet,Germany,No
1952,13055,Contact,187,No,Social Media,Mobile,UK,No
4300,13056,Product,404,Yes,Referral,Desktop,USA,No
4179,13057,Contact,212,No,Paid Ads,Mobile,UK,No
4247,13058,Checkout,427,Yes,Direct,Desktop,India,No
5415,13059,Checkout,394,No,Direct,Mobile,India,No
4357,13060,Cart,370,No,Referral,Desktop,USA,No
7472,13061,Cart,588,Yes,Paid Ads,Mobile,Germany,Yes
6996,13062,Checkout,440,No,Social Media,Mobile,Germany,No
5848,13063,Cart,316,No,Paid Ads,Mobile,UK,No
6475,13064,Cart,343,Yes,Direct,Mobile,India,No
2037,13065,Cart,151,No,Direct,Desktop,Germany,Yes
9262,13066,Checkout,461,Yes,Direct,Mobile,UK,No
8008,13067,Home,415,No,Social Media,Mobile,India,Yes
6931,13068,Home,286,No,Direct,Mobile,UK,No
6642,13069,Blog,418,Yes,Paid Ads,Desktop,UK,No
1105,13070,Cart,594,No,Social Media,Tablet,USA,No
1769,13071,Home,101,No,Paid Ads,Mobile,India,No
3940,13072,Blog,167,No,Organic,Mobile,Canada,No
8899,13073,Product,441,No,Organic,Mobile,Canada,No
7614,13074,Cart,200,Yes,Social Media,Tablet,India,No
6805,13075,Home,165,No,Direct,Mobile,UK,Yes
5355,13076,Home,259,No,Direct,Mobile,Germany,No
1933,13077,Contact,74,No,Social Media,Mobile,Canada,No
9766,13078,Home,416,No,Paid Ads,Mobile,India,No
6660,13079,Contact,40,Yes,Organic,Desktop,Canada,No
6906,13080,Blog,309,No,Direct,Mobile,India,No
7050,13081,Contact,474,No,Direct,Mobile,Canada,No
9261,13082,Product,313,Yes,Organic,Desktop,Canada,No
5474,13083,Cart,201,Yes,Social Media,Desktop,India,No
1254,13084,Home,485,No,Social Media,Mobile,Canada,No
8087,13085,Checkout,340,Yes,Social Media,Tablet,Canada,No
5787,13086,Cart,295,No,Direct,Mobile,USA,No
8862,13087,Checkout,434,No,Paid Ads,Mobile,USA,No
7356,13088,Blog,436,Yes,Referral,Desktop,India,No
4742,13089,Home,538,No,Social Media,Mobile,Canada,No
3035,13090,Cart,514,No,Referral,Mobile,UK,No
2967,13091,Cart,509,No,Paid Ads,Mobile,UK,No
9291,13092,Home,559,No,Direct,Mobile,India,No
2852,13093,Product,413,No,Referral,Mobile,UK,Yes
4183,13094,Blog,406,No,Social Media,Mobile,India,No
7618,13095,Home,45,No,Referral,Mobile,UK,No
9303,13096,Contact,388,No,Organic,Mobile,India,No
1182,13097,Cart,295,No,Paid Ads,Mobile,India,No
7740,13098,Product,187,No,Organic,Desktop,Germany,No
1164,13099,Cart,44,Yes,Paid Ads,Mobile,UK,No
7958,13100,Checkout,229,Yes,Paid Ads,Desktop,USA,No
3137,13101,Cart,289,No,Direct,Mobile,Germany,No
1454,13102,Blog,142,No,Paid Ads,Mobile,USA,No
3285,13103,Home,339,No,Paid Ads,Mobile,India,No
8846,13104,Cart,142,Yes,Social Media,Mobile,USA,No
5822,13105,Contact,478,No,Organic,Desktop,USA,No
1541,13106,Checkout,492,No,Referral,Mobile,Germany,No
7033,13107,Checkout,580,No,Direct,Mobile,UK,No
3665,13108,Home,150,No,Paid Ads,Mobile,UK,No
8149,13109,Checkout,413,No,Social Media,Mobile,Germany,No
6798,13110,Home,514,Yes,Paid Ads,Desktop,USA,No
6785,13111,Blog,89,No,Direct,Mobile,USA,No
5614,13112,Home,567,No,Organic,Mobile,USA,No
5292,13113,Product,13,No,Referral,Desktop,USA,No
7189,13114,Checkout,93,Yes,Social Media,Mobile,USA,No
7673,13115,Checkout,93,Yes,Direct,Mobile,UK,No
2688,13116,Contact,223,No,Direct,Mobile,India,No
6095,13117,Cart,354,No,Paid Ads,Mobile,UK,No
8583,13118,Product,409,No,Social Media,Mobile,UK,No
8824,13119,Cart,165,No,Referral,Mobile,UK,No
2637,13120,Home,47,No,Direct,Desktop,India,No
6966,13121,Blog,478,Yes,Referral,Desktop,UK,Yes
5670,13122,Contact,262,No,Organic,Mobile,India,No
6203,13123,Checkout,163,Yes,Paid Ads,Mobile,USA,No
6134,13124,Blog,136,No,Referral,Tablet,USA,No
2890,13125,Home,563,No,Direct,Desktop,UK,No
4205,13126,Home,49,No,Direct,Mobile,USA,No
9669,13127,Product,325,No,Direct,Mobile,Germany,Yes
3366,13128,Cart,198,Yes,Direct,Mobile,UK,No
8559,13129,Checkout,522,No,Social Media,Mobile,India,No
3526,13130,Checkout,267,Yes,Paid Ads,Desktop,Germany,No
8807,13131,Blog,439,Yes,Social Media,Desktop,USA,No
1366,13132,Product,534,Yes,Social Media,Tablet,Germany,No
7521,13133,Contact,301,No,Paid Ads,Mobile,Canada,No
7606,13134,Home,505,No,Direct,Mobile,India,No
1012,13135,Product,73,No,Organic,Mobile,Germany,No
9727,13136,Checkout,29,No,Social Media,Mobile,USA,Yes
4239,13137,Contact,572,No,Referral,Desktop,Germany,No
3317,13138,Cart,517,No,Social Media,Mobile,India,No
5042,13139,Blog,187,No,Paid Ads,Desktop,USA,No
8485,13140,Home,58,No,Social Media,Desktop,India,No
1375,13141,Home,85,No,Referral,Mobile,India,No
1256,13142,Home,164,Yes,Social Media,Desktop,India,Yes
1449,13143,Cart,390,Yes,Organic,Mobile,UK,No
4212,13144,Checkout,453,No,Social Media,Mobile,Canada,No
7175,13145,Checkout,268,No,Referral,Tablet,USA,No
6943,13146,Product,313,No,Direct,Mobile,USA,Yes
9026,13147,Contact,48,No,Organic,Mobile,Canada,No
8446,13148,Product,205,No,Direct,Mobile,Germany,No
2308,13149,Checkout,288,No,Social Media,Desktop,USA,Yes
9339,13150,Home,151,No,Referral,Tablet,UK,No
5016,13151,Cart,444,No,Paid Ads,Desktop,USA,No
4940,13152,Checkout,408,Yes,Organic,Mobile,India,No
7713,13153,Cart,188,No,Referral,Desktop,Germany,No
5071,13154,Blog,551,No,Paid Ads,Mobile,India,Yes
9107,13155,Home,213,No,Organic,Mobile,Canada,Yes
6912,13156,Blog,579,No,Organic,Mobile,India,No
1442,13157,Checkout,86,No,Social Media,Mobile,Germany,No
3944,13158,Product,267,No,Paid Ads,Tablet,USA,No
4936,13159,Checkout,43,Yes,Organic,Tablet,India,No
1398,13160,Blog,290,No,Organic,Mobile,Canada,No
3995,13161,Cart,27,Yes,Social Media,Mobile,Germany,No
7329,13162,Contact,478,Yes,Social Media,Tablet,UK,No
3216,13163,Contact,307,No,Direct,Desktop,UK,No
2707,13164,Checkout,210,No,Direct,Mobile,USA,No
6766,13165,Product,436,No,Direct,Mobile,USA,No
6677,13166,Blog,99,No,Direct,Desktop,India,No
3568,13167,Checkout,479,Yes,Paid Ads,Mobile,Canada,No
8638,13168,Blog,579,Yes,Paid Ads,Tablet,UK,No
1160,13169,Blog,380,No,Referral,Mobile,USA,No
9067,13170,Home,141,No,Referral,Tablet,Germany,No
4904,13171,Contact,155,No,Direct,Mobile,Germany,No
4573,13172,Contact,206,No,Direct,Tablet,Germany,No
2825,13173,Cart,254,Yes,Paid Ads,Mobile,Germany,Yes
6582,13174,Home,78,No,Direct,Tablet,UK,No
2176,13175,Contact,326,No,Direct,Mobile,USA,No
5918,13176,Blog,553,No,Paid Ads,Mobile,Canada,No
5880,13177,Product,170,No,Organic,Tablet,USA,No
4220,13178,Product,5,Yes,Paid Ads,Desktop,USA,No
8820,13179,Home,342,Yes,Direct,Desktop,USA,No
1130,13180,Product,295,No,Paid Ads,Mobile,India,No
7659,13181,Blog,75,Yes,Referral,Mobile,USA,Yes
4562,13182,Checkout,112,Yes,Organic,Mobile,Germany,Yes
2499,13183,Blog,494,Yes,Organic,Tablet,India,No
8430,13184,Contact,185,No,Organic,Mobile,USA,Yes
8705,13185,Checkout,29,No,Paid Ads,Desktop,UK,No
8626,13186,Product,155,Yes,Referral,Desktop,UK,No
7679,13187,Cart,269,Yes,Social Media,Mobile,UK,No
3788,13188,Cart,207,No,Referral,Desktop,Germany,No
5876,13189,Blog,567,No,Referral,Desktop,UK,No
4708,13190,Blog,479,No,Direct,Desktop,Germany,No
2769,13191,Product,224,Yes,Referral,Desktop,India,No
7731,13192,Cart,573,No,Paid Ads,Mobile,Germany,No
4044,13193,Cart,86,Yes,Organic,Mobile,Canada,No
1375,13194,Blog,168,No,Referral,Desktop,Canada,No
7347,13195,Contact,273,No,Referral,Desktop,India,Yes
4036,13196,Cart,187,No,Social Media,Mobile,Canada,No
9852,13197,Blog,184,No,Social Media,Tablet,USA,No
7218,13198,Home,476,No,Direct,Desktop,UK,No
1740,13199,Cart,115,No,Social Media,Desktop,Germany,Yes
9495,13200,Checkout,49,Yes,Direct,Mobile,USA,No
2085,13201,Product,554,Yes,Paid Ads,Mobile,UK,No
2210,13202,Blog,536,No,Organic,Mobile,Canada,Yes
9420,13203,Cart,435,No,Social Media,Mobile,India,No
4119,13204,Cart,362,No,Paid Ads,Desktop,Germany,No
1267,13205,Contact,63,No,Organic,Mobile,UK,No
3774,13206,Blog,228,Yes,Paid Ads,Desktop,USA,No
5349,13207,Checkout,193,No,Paid Ads,Desktop,Canada,No
5965,13208,Cart,63,Yes,Paid Ads,Mobile,UK,No
9125,13209,Home,12,Yes,Paid Ads,Mobile,India,No
4459,13210,Product,488,Yes,Social Media,Mobile,USA,Yes
1989,13211,Blog,410,No,Referral,Desktop,Germany,No
1937,13212,Cart,476,No,Paid Ads,Mobile,India,No
7654,13213,Contact,25,Yes,Organic,Tablet,India,No
7989,13214,Contact,388,No,Social Media,Mobile,Germany,No
9631,13215,Product,416,No,Social Media,Mobile,Canada,No
8342,13216,Blog,309,Yes,Paid Ads,Mobile,India,Yes
7023,13217,Blog,314,Yes,Paid Ads,Mobile,UK,No
3358,13218,Blog,235,Yes,Organic,Mobile,India,No
4345,13219,Checkout,240,No,Referral,Mobile,USA,No
7360,13220,Home,584,No,Social Media,Mobile,Canada,No
5816,13221,Contact,50,No,Paid Ads,Mobile,Germany,No
4743,13222,Blog,226,Yes,Direct,Mobile,India,No
8159,13223,Checkout,160,No,Direct,Mobile,Canada,No
1518,13224,Blog,99,No,Paid Ads,Mobile,Canada,No
1268,13225,Blog,87,No,Direct,Mobile,India,No
6444,13226,Checkout,249,Yes,Organic,Mobile,UK,No
6475,13227,Home,579,No,Referral,Tablet,Canada,No
5185,13228,Product,14,No,Direct,Mobile,USA,No
6161,13229,Contact,93,No,Organic,Desktop,UK,Yes
4865,13230,Cart,330,No,Direct,Mobile,USA,Yes
9011,13231,Blog,290,No,Organic,Mobile,UK,No
3335,13232,Home,219,Yes,Organic,Desktop,Canada,No
4674,13233,Contact,76,No,Paid Ads,Mobile,Canada,No
5576,13234,Cart,212,Yes,Social Media,Mobile,USA,No
1500,13235,Blog,143,Yes,Organic,Mobile,India,No
9083,13236,Cart,383,No,Direct,Mobile,UK,Yes
9294,13237,Checkout,406,No,Paid Ads,Desktop,Germany,No
6543,13238,Contact,527,Yes,Social Media,Desktop,Canada,No
3746,13239,Home,344,No,Referral,Desktop,India,Yes
4276,13240,Home,180,No,Organic,Mobile,UK,No
4085,13241,Contact,361,No,Organic,Desktop,Germany,Yes
6735,13242,Product,382,No,Social Media,Desktop,Germany,No
8796,13243,Product,320,No,Paid Ads,Desktop,Canada,No
7613,13244,Cart,79,No,Referral,Mobile,UK,No
2327,13245,Checkout,103,No,Social Media,Desktop,India,No
8772,13246,Cart,269,No,Referral,Desktop,India,No
4746,13247,Blog,87,Yes,Social Media,Mobile,Canada,Yes
6684,13248,Home,586,No,Paid Ads,Desktop,USA,No
3562,13249,Cart,232,No,Direct,Desktop,Germany,No
5163,13250,Cart,135,Yes,Social Media,Mobile,USA,No
4317,13251,Contact,14,No,Direct,Mobile,USA,No
3436,13252,Home,572,No,Social Media,Desktop,USA,No
6769,13253,Home,549,Yes,Organic,Mobile,Germany,No
9499,13254,Product,248,No,Paid Ads,Mobile,India,Yes
6918,13255,Product,230,Yes,Organic,Desktop,UK,No
2089,13256,Home,232,Yes,Referral,Mobile,UK,Yes
5555,13257,Cart,249,No,Direct,Mobile,India,No
3394,13258,Blog,448,No,Referral,Desktop,USA,No
7468,13259,Cart,465,No,Direct,Mobile,USA,No
5004,13260,Blog,386,No,Direct,Mobile,USA,No
1666,13261,Home,196,Yes,Paid Ads,Desktop,USA,No
6718,13262,Contact,526,Yes,Referral,Mobile,Canada,No
6152,13263,Blog,582,No,Organic,Mobile,Canada,No
3234,13264,Product,162,Yes,Organic,Mobile,UK,Yes
7335,13265,Contact,260,No,Direct,Mobile,India,No
2236,13266,Home,551,Yes,Direct,Mobile,India,No
2623,13267,Checkout,510,No,Direct,Desktop,Canada,No
2374,13268,Blog,171,No,Referral,Mobile,USA,No
8275,13269,Blog,26,Yes,Referral,Mobile,UK,No
7359,13270,Contact,71,No,Social Media,Mobile,India,Yes
1176,13271,Checkout,591,No,Organic,Desktop,UK,No
7704,13272,Checkout,21,No,Direct,Mobile,India,No
3928,13273,Home,259,No,Referral,Mobile,Canada,Yes
9817,13274,Contact,192,Yes,Social Media,Mobile,India,No
8617,13275,Cart,332,No,Direct,Mobile,USA,No
8614,13276,Checkout,384,No,Organic,Mobile,USA,Yes
4715,13277,Blog,350,No,Referral,Mobile,USA,No
5274,13278,Checkout,244,No,Direct,Tablet,Germany,No
9586,13279,Home,477,Yes,Paid Ads,Mobile,Canada,No
5971,13280,Home,311,Yes,Paid Ads,Mobile,USA,No
9389,13281,Blog,180,No,Organic,Mobile,India,No
1968,13282,Blog,317,No,Social Media,Mobile,USA,Yes
